year, month,airline,airport,airport_name,arrival_flights,delayed_flights,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted
2018,6,Delta Air Lines Inc.,DAL,"Dallas, TX: Dallas Love Field",140,37,13.53,6.41,9.17,0,7.88,0,0
2018,6,Delta Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",119,21,6.49,4.5,2.93,0,7.09,0,0
2018,6,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",772,144,55.94,9.06,51.35,0,27.66,1,4
2018,6,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",1043,144,51.82,8.16,54.08,0,29.94,0,10
2018,6,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",723,139,55.89,14.99,38.68,0,29.45,0,4
2018,6,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",90,25,8.56,3.48,7.42,0,5.54,0,1
2018,6,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",4774,615,219.92,46.41,134.46,0,214.21,0,2
2018,6,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",180,45,18.73,5.97,7.57,0,12.72,1,0
2018,6,Delta Air Lines Inc.,ELP,"El Paso, TX: El Paso International",80,14,10.16,0,1.25,0,2.59,0,0
2018,6,Delta Air Lines Inc.,EVV,"Evansville, IN: Evansville Regional",30,9,1.18,0.58,1.39,0,5.85,0,0
2018,6,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",491,176,41.6,13.32,88.72,0.57,31.79,1,3
2018,6,Delta Air Lines Inc.,EYW,"Key West, FL: Key West International",113,14,3.68,2.2,4.4,0,3.72,0,0
2018,6,Delta Air Lines Inc.,FAI,"Fairbanks, AK: Fairbanks International",83,17,7.72,0,2.61,0,6.67,0,0
2018,6,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International",49,9,5.08,0,1,0,2.92,0,0
2018,6,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",30,9,2.48,1.1,0.54,0,4.88,0,0
2018,6,Delta Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",58,5,2.04,1,0.47,0,1.49,0,1
2018,6,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",926,176,65.53,17.57,50.63,0,42.27,1,6
2018,6,Delta Air Lines Inc.,FNT,"Flint, MI: Bishop International",30,9,2.48,1.72,0.12,0,4.68,0,0
2018,6,Delta Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",83,15,3.91,2.74,0.93,0,7.42,0,0
2018,6,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",215,19,9.56,0,1.74,0,7.7,0,0
2018,6,Delta Air Lines Inc.,GNV,"Gainesville, FL: Gainesville Regional",5,2,0.02,0.04,0.78,0,1.16,0,0
2018,6,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",46,18,8.27,0.44,1.33,0,7.95,0,0
2018,6,Delta Air Lines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",30,8,2.98,0,0.08,0,4.94,0,1
2018,6,Delta Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",287,46,17.41,3.69,6.72,0,18.17,1,0
2018,6,Delta Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",226,54,14.62,8.91,11.48,0,18.99,1,1
2018,6,Delta Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",239,50,13.04,8.13,11.31,0,17.52,2,0
2018,6,Delta Air Lines Inc.,GTF,"Great Falls, MT: Great Falls International",23,1,0.27,0,0.02,0,0.71,0,0
2018,6,Delta Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",266,21,12.77,0,6.39,0,1.84,0,1
2018,6,Delta Air Lines Inc.,HOU,"Houston, TX: William P Hobby",187,47,15.96,5.01,8.63,0,17.39,1,0
2018,6,Delta Air Lines Inc.,HPN,"White Plains, NY: Westchester County",30,10,3.03,1.19,2.17,0,3.62,0,0
2018,6,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",150,46,18.75,6.83,5.32,0,15.1,2,0
2018,6,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",242,46,10.18,5.33,12.24,0,18.25,1,0
2018,6,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",275,65,16.37,7.38,20.03,0,21.21,1,0
2018,6,Delta Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",90,19,7.02,2.88,3.28,0,5.81,0,0
2018,6,Delta Air Lines Inc.,ILM,"Wilmington, NC: Wilmington International",30,13,3.39,0.46,1.82,0,7.33,0,0
2018,6,Delta Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",509,114,31.92,6.7,23.6,0,51.78,0,0
2018,6,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",99,15,7.18,1.33,2.11,0,4.38,0,0
2018,6,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",163,42,17.93,3.18,6.58,0,14.31,0,0
2018,6,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",392,87,28.01,14.92,25.6,0,18.47,2,2
2018,6,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",2648,534,140.3,31.66,240.7,1.98,119.37,0,5
2018,6,Delta Air Lines Inc.,JNU,"Juneau, AK: Juneau International",30,2,1,0,1,0,0,0,0
2018,6,Delta Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",60,7,1.51,0,1.55,0,3.94,0,0
2018,6,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1154,128,49.07,14.28,36.88,0,27.77,0,0
2018,6,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3272,444,179.36,23.54,122.77,0,118.33,3,3
2018,6,Delta Air Lines Inc.,LEX,"Lexington, KY: Blue Grass",48,12,2.2,2.89,1.5,0,5.4,0,0
2018,6,Delta Air Lines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",30,11,2.1,1.5,0.78,0,6.62,0,0
2018,6,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2071,399,78.1,33.68,194.37,0,92.86,3,14
2018,6,Delta Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",58,7,4,0,1,0,2,0,0
2018,6,Delta Air Lines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",202,46,16.85,5.37,6.07,0,17.7,0,0
2018,6,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",627,99,40.02,11.99,15.88,0.51,30.6,1,3
2018,6,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1604,341,115.89,18,122.86,0,84.24,2,11
2018,6,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",86,15,4.19,3.51,4.42,0,2.89,1,1
2018,6,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",194,44,10.44,8.38,8.3,0,16.89,1,2
2018,6,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",393,88,31.93,6.58,20.14,0,29.35,3,0
2018,6,Delta Air Lines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",30,10,3.59,0.82,1.24,0,4.34,1,0
2018,6,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",796,148,59.01,12.56,47.4,0.18,28.85,0,1
2018,6,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",449,82,32.67,3.91,12.12,0,33.3,2,2
2018,6,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne International",124,25,5.13,3.05,11.9,0,4.92,1,2
2018,6,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",30,11,5.07,0.8,1.02,0,4.11,0,0
2018,6,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",210,35,8.15,4.82,6.55,0,15.48,1,1
2018,6,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula International",87,12,4.54,0,4.96,0,2.5,0,0
2018,6,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",6242,840,292.55,48.29,247.1,0,252.06,0,5
2018,6,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",626,124,47.56,17.3,28.25,0,30.89,2,3
2018,6,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",121,23,5.35,3.67,3.52,0,10.46,0,1
2018,6,Delta Air Lines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",136,22,9.93,0.7,1.57,0,9.8,0,0
2018,6,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",113,10,5.32,0,0.03,0,4.65,0,0
2018,6,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",173,32,11.25,5.81,8.31,0,6.63,0,2
2018,6,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",211,41,13.58,3.62,9.59,0,14.21,1,2
2018,6,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",932,291,47,10.89,174.74,0,58.37,2,6
2018,6,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",256,72,23.42,14.02,13.82,0,20.75,0,0
2018,6,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",516,100,33.9,9.83,26.57,0,29.7,1,1
2018,6,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",717,100,37.75,5.65,33.23,0,23.37,0,2
2018,6,Delta Air Lines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",6,3,1,0.14,1.05,0,0.81,0,0
2018,6,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",589,125,44.08,9.73,40.19,0,30.99,1,0
2018,6,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",685,98,40.57,5.44,27.65,0,24.34,0,0
2018,6,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",349,66,30.73,9.79,12.31,0,13.17,0,0
2018,6,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",236,56,19.27,7.87,10.04,0,18.82,3,0
2018,6,Delta Air Lines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",24,3,0.13,0,1,0,1.88,0,0
2018,6,Delta Air Lines Inc.,PVD,"Providence, RI: Theodore Francis Green State",117,24,10.62,1.42,3.07,0,8.9,0,0
2018,6,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",90,24,7.98,1.55,4.18,0,10.3,0,1
2018,6,Delta Air Lines Inc.,RAP,"Rapid City, SD: Rapid City Regional",23,5,3.26,0,0,0,1.74,0,0
2018,6,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",836,154,53.28,14.14,25.86,0,60.73,2,0
2018,6,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",291,79,23.9,10.31,21.74,0,23.05,2,0
2018,6,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",65,8,1.81,0,1.2,0,4.99,0,0
2018,6,Delta Air Lines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",30,10,5.09,0.63,2.42,0,1.87,0,0
2018,6,Delta Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",115,22,12.21,2.44,4.31,0,3.03,0,0
2018,6,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",420,70,30.25,7.33,15.11,0,17.31,0,1
2018,6,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",724,109,40.17,7.51,28.39,0,32.93,0,0
2018,6,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",314,58,18.96,5.53,10.48,0,23.03,2,0
2018,6,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",312,71,19.56,9.54,20.13,0,21.76,0,0
2018,6,Delta Air Lines Inc.,SBN,"South Bend, IN: South Bend International",1,0,0,0,0,0,0,0,0
2018,6,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",258,66,25.01,7.59,10.31,0,23.08,1,0
2018,6,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",2567,358,133.75,12.82,125.08,0,86.36,1,0
2018,6,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",1355,277,77.11,15.29,143.18,0,41.42,0,0
2018,6,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",343,25,11.73,2.51,5.1,0,5.66,0,2
2018,6,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",204,33,16.42,6.55,6.68,0,3.35,0,0
2018,6,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3849,421,129.68,32.54,88.32,0,170.47,0,1
2018,6,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",203,35,19.45,2.47,10.13,0,2.95,0,0
2018,6,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",362,56,25.21,3.58,13.21,0,14,0,2
2018,6,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",216,46,15.06,4.08,9.14,0,17.73,0,1
2018,6,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",399,72,26.59,5.99,17.84,0,21.57,0,1
2018,6,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",65,8,5.46,2,0.54,0,0,0,0
2018,6,Delta Air Lines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",5,3,1.42,1,0.13,0,0.44,0,0
2018,6,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",114,22,8.5,3.43,6.07,0,4,0,0
2018,6,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",70,15,4.18,2.61,2.03,0,6.18,1,0
2018,6,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",995,184,62.58,13.93,58.68,0.95,47.87,2,1
2018,6,Delta Air Lines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",30,12,1.59,1.73,1.07,0,7.61,0,0
2018,6,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",75,14,4.72,0.72,2.1,0,6.46,0,0
2018,6,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",64,16,9.74,1.75,1.25,0,3.26,0,0
2018,6,Delta Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital",32,6,0.75,0,0.33,0,4.92,0,0
2018,6,Delta Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",78,21,6.8,1.23,5.08,0,7.88,0,1
2018,6,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",208,45,15.13,4.33,5.05,0,20.5,0,0
2018,6,Delta Air Lines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",36,15,3.15,1.48,2.91,0,7.46,0,0
2018,6,Frontier Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",51,24,7.04,0.67,7.63,0,8.65,0,0
2018,6,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",312,106,36,1.36,30.04,0,38.61,6,0
2018,6,Frontier Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",439,125,27,1.17,36.24,0,60.58,6,0
2018,6,Frontier Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",30,11,3.72,0.93,3.17,0,3.18,5,0
2018,6,Frontier Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",12,10,4.38,0,2.59,0,3.03,0,0
2018,6,Frontier Airlines Inc.,BKG,"Branson, MO: Branson Airport",8,2,1.06,0,0.26,0,0.68,1,0
2018,6,Frontier Airlines Inc.,BNA,"Nashville, TN: Nashville International",76,25,15.19,0,5.34,0,4.47,0,0
2018,6,Frontier Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",12,7,1.3,0,2.41,0,3.28,0,0
2018,6,Frontier Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",69,27,10.09,0,6.14,0,10.77,0,0
2018,6,Frontier Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",12,7,2.61,0,1.74,0,2.65,0,0
2018,6,Frontier Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",64,24,9.06,0,7.26,0,7.68,0,0
2018,6,Frontier Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",17,8,1.86,0.86,0.99,0,4.29,0,0
2018,6,Frontier Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",230,79,23.88,3.97,11.25,0,39.89,10,0
2018,6,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",108,40,16.96,0,8.2,0,14.83,2,0
2018,6,Frontier Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",42,15,4.88,0,2.55,0,7.56,4,0
2018,6,Frontier Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",198,64,18.53,2.17,7.17,0,36.13,5,1
2018,6,Frontier Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",356,121,38.81,2.03,30.53,0,49.63,6,1
2018,6,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",89,37,11.67,0,13.69,0,11.64,2,0
2018,6,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",1942,641,121.97,4.08,164.67,0,350.28,68,10
2018,6,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",59,29,7.74,0,7.52,0,13.74,2,0
2018,6,Frontier Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",40,21,7.22,0,4.99,0,8.78,0,0
2018,6,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",91,27,11.02,0,4.92,0,11.06,2,0
2018,6,Frontier Airlines Inc.,ELP,"El Paso, TX: El Paso International",30,8,1.26,0,0.01,0,6.73,2,0
2018,6,Frontier Airlines Inc.,FAR,"Fargo, ND: Hector International",12,2,1.57,0,0.43,0,0,0,0
2018,6,Frontier Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",12,4,2.05,0,0.98,0,0.97,0,0
2018,6,Frontier Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",18,6,2.43,0.2,0.68,0,2.7,0,0
2018,6,Frontier Airlines Inc.,GEG,"Spokane, WA: Spokane International",18,7,2.16,0,1.38,0,3.46,0,0
2018,6,Frontier Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",33,15,8.27,0.49,2.06,0,4.18,2,0
2018,6,Frontier Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",12,4,1.13,0,0.37,0,2.49,1,0
2018,6,Frontier Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",120,56,16.24,1,15.9,0,22.85,5,0
2018,6,Frontier Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",60,25,7.31,0,4.08,0,13.61,4,0
2018,6,Frontier Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",66,18,5.43,0,6.08,0,6.49,4,0
2018,6,Frontier Airlines Inc.,ISP,"Islip, NY: Long Island MacArthur",180,81,18.73,1.58,26.17,0,34.52,6,1
2018,6,Frontier Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",10,3,0.58,0,1.58,0,0.85,1,0
2018,6,Frontier Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",80,33,10.77,0,11.37,0,10.86,3,0
2018,6,Frontier Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",530,200,57.07,2.85,24.86,0,115.22,16,0
2018,6,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",90,26,11.36,0,4.04,0,10.61,3,0
2018,6,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",89,31,9.3,0,12.06,0,9.64,4,0
2018,6,Frontier Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",18,6,1.84,0,3,0,1.16,0,0
2018,6,Frontier Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",60,10,7.03,0,0.45,0,2.52,0,0
2018,6,Frontier Airlines Inc.,MCO,"Orlando, FL: Orlando International",741,292,70.68,0,91.85,0,129.46,25,1
2018,6,Frontier Airlines Inc.,MEM,"Memphis, TN: Memphis International",45,17,5.58,1.42,4.71,0,5.29,1,0
2018,6,Frontier Airlines Inc.,MIA,"Miami, FL: Miami International",77,33,17.27,0,9.82,0,5.9,2,0
2018,6,Frontier Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",111,41,15.5,0,11.6,0,13.9,2,0
2018,6,Frontier Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",36,12,1.55,0.8,1.27,0,8.38,0,0
2018,6,Frontier Airlines Inc.,MSO,"Missoula, MT: Missoula International",18,7,0.73,0,1.44,0,4.83,0,0
2018,6,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",149,42,18.78,2,13.95,0,7.27,4,0
2018,6,Frontier Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",87,37,18.44,0,7.75,0,10.81,2,0
2018,6,Frontier Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",59,19,4.8,0,5.46,0,8.74,0,0
2018,6,Frontier Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",54,15,2.51,1.32,1.9,0,9.27,0,1
2018,6,Frontier Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",80,22,9.03,0,3.44,0,9.53,4,0
2018,6,Frontier Airlines Inc.,ONT,"Ontario, CA: Ontario International",60,26,11.05,0,5.51,0,9.44,2,0
2018,6,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",240,107,27.47,4.16,34.4,0,40.97,7,0
2018,6,Frontier Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",32,12,3.27,0,2,0,6.73,0,1
2018,6,Frontier Airlines Inc.,PDX,"Portland, OR: Portland International",66,29,10.59,0,10.8,0,7.61,2,0
2018,6,Frontier Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",497,193,36.77,6.57,57.56,0,92.1,14,0
2018,6,Frontier Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",150,63,17.96,0,8.54,0,36.51,4,0
2018,6,Frontier Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",12,7,0.63,0,1.36,0,5,1,0
2018,6,Frontier Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",21,13,4.29,0,2.88,0,5.83,1,0
2018,6,Frontier Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",8,4,0.46,0,0.67,0,2.88,1,0
2018,6,Frontier Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",146,53,24.97,0,10.53,0,17.51,2,1
2018,6,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",228,88,23.51,0.22,18.16,0,46.11,7,0
2018,6,Frontier Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",26,14,6.48,0,4.53,0,3,1,0
2018,6,Frontier Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",72,19,9.65,0,6.97,0,2.39,5,0
2018,6,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",133,53,18.51,0,12.04,0,22.45,2,0
2018,6,Frontier Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",148,58,14.91,1.11,15.41,0,26.57,3,0
2018,6,Frontier Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",18,8,2.33,0,3.49,0,2.17,1,0
2018,6,Frontier Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",18,3,1.41,0,1.59,0,0,0,0
2018,6,Frontier Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",96,50,21.79,0,14.62,0,13.59,3,0
2018,6,Frontier Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",71,38,11.49,1.1,10.63,0,14.78,1,0
2018,6,Frontier Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",108,43,12.52,0,11.31,0,19.17,3,0
2018,6,Frontier Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",141,68,14.72,1.7,20.48,0,31.1,3,0
2018,6,Frontier Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",126,60,29.2,0,10.82,0,19.97,4,0
2018,6,Frontier Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",60,16,6.58,0,2.08,0,7.34,2,0
2018,6,Frontier Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",90,28,9.41,0,2.76,0,15.82,3,0
2018,6,Frontier Airlines Inc.,TPA,"Tampa, FL: Tampa International",176,56,23.81,0.47,13.2,0,18.52,4,0
2018,6,Frontier Airlines Inc.,TTN,"Trenton, NJ: Trenton Mercer",240,82,19.78,0.19,15.77,0,46.26,2,0
2018,6,Frontier Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",54,26,6.36,2.92,11.27,0,5.45,3,0
2018,6,Frontier Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",18,7,2.76,0,0.87,0,3.37,0,0
2018,6,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",3064,220,100.61,0.98,9.79,2.9,105.72,13,1
2018,6,Hawaiian Airlines Inc.,ITO,"Hilo, HI: Hilo International",519,26,15.66,0,2,0,8.34,0,0
2018,6,Hawaiian Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",30,11,10.6,0,0,0,0.4,0,0
2018,6,Hawaiian Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",841,40,32.23,0,0,0,7.77,8,0
2018,6,Hawaiian Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",77,22,18.07,0,0,0,3.93,0,0
2018,6,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",184,62,58.34,0,0,0.33,3.32,1,1
